Ayah_number	sura name	chapter_number	meaning	content_ar	assudais	alafasy	almuaiqly	translation
2	Al-Hadid—الحديد	57	The Iron	لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ ۖ يُحْيِي وَيُمِيتُ ۖ وَهُوَ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057002.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057002.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057002.mp3	To Him belongs the dominion of the heavens and the earth: It is He Who gives Life and Death; and He has Power over all things.
3	Al-Hadid—الحديد	57	The Iron	هُوَ الْأَوَّلُ وَالْآخِرُ وَالظَّاهِرُ وَالْبَاطِنُ ۖ وَهُوَ بِكُلِّ شَيْءٍ عَلِيمٌ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057003.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057003.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057003.mp3	He is the First and the Last, the Evident and the Immanent: and He has full knowledge of all things.
4	Al-Hadid—الحديد	57	The Iron	هُوَ الَّذِي خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ فِي سِتَّةِ أَيَّامٍ ثُمَّ اسْتَوَىٰ عَلَى الْعَرْشِ ۚ يَعْلَمُ مَا يَلِجُ فِي الْأَرْضِ وَمَا يَخْرُجُ مِنْهَا وَمَا يَنزِلُ مِنَ السَّمَاءِ وَمَا يَعْرُجُ فِيهَا ۖ وَهُوَ مَعَكُمْ أَيْنَ مَا كُنتُمْ ۚ وَاللَّهُ بِمَا تَعْمَلُونَ بَصِيرٌ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057004.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057004.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057004.mp3	He it is Who created the heavens and the earth in Six Days, and is moreover firmly established on the Throne (of Authority). He knows what enters within the earth and what comes forth out of it, what comes down from heaven and what mounts up to it. And He is with you wheresoever ye may be. And Allah sees well all that ye do.
5	Al-Hadid—الحديد	57	The Iron	لَّهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ ۚ وَإِلَى اللَّهِ تُرْجَعُ الْأُمُورُ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057005.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057005.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057005.mp3	To Him belongs the dominion of the heavens and the earth: and all affairs are referred back to Allah.
6	Al-Hadid—الحديد	57	The Iron	يُولِجُ اللَّيْلَ فِي النَّهَارِ وَيُولِجُ النَّهَارَ فِي اللَّيْلِ ۚ وَهُوَ عَلِيمٌ بِذَاتِ الصُّدُورِ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057006.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057006.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057006.mp3	He merges Night into Day, and He merges Day into Night; and He has full knowledge of the secrets of (all) hearts.
7	Al-Hadid—الحديد	57	The Iron	آمِنُوا بِاللَّهِ وَرَسُولِهِ وَأَنفِقُوا مِمَّا جَعَلَكُم مُّسْتَخْلَفِينَ فِيهِ ۖ فَالَّذِينَ آمَنُوا مِنكُمْ وَأَنفَقُوا لَهُمْ أَجْرٌ كَبِيرٌ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057007.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057007.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057007.mp3	Believe in Allah and His messenger, and spend (in charity) out of the (substance) whereof He has made you heirs. For, those of you who believe and spend (in charity),- for them is a great Reward.
8	Al-Hadid—الحديد	57	The Iron	وَمَا لَكُمْ لَا تُؤْمِنُونَ بِاللَّهِ ۙ وَالرَّسُولُ يَدْعُوكُمْ لِتُؤْمِنُوا بِرَبِّكُمْ وَقَدْ أَخَذَ مِيثَاقَكُمْ إِن كُنتُم مُّؤْمِنِينَ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057008.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057008.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057008.mp3	What cause have ye why ye should not believe in Allah?- and the Messenger invites you to believe in your Lord, and has indeed taken your Covenant, if ye are men of Faith.
9	Al-Hadid—الحديد	57	The Iron	هُوَ الَّذِي يُنَزِّلُ عَلَىٰ عَبْدِهِ آيَاتٍ بَيِّنَاتٍ لِّيُخْرِجَكُم مِّنَ الظُّلُمَاتِ إِلَى النُّورِ ۚ وَإِنَّ اللَّهَ بِكُمْ لَرَءُوفٌ رَّحِيمٌ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057009.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057009.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057009.mp3	He is the One Who sends to His Servant Manifest Signs, that He may lead you from the depths of Darkness into the Light and verily Allah is to you most kind and Merciful.
10	Al-Hadid—الحديد	57	The Iron	وَمَا لَكُمْ أَلَّا تُنفِقُوا فِي سَبِيلِ اللَّهِ وَلِلَّهِ مِيرَاثُ السَّمَاوَاتِ وَالْأَرْضِ ۚ لَا يَسْتَوِي مِنكُم مَّنْ أَنفَقَ مِن قَبْلِ الْفَتْحِ وَقَاتَلَ ۚ أُولَٰئِكَ أَعْظَمُ دَرَجَةً مِّنَ الَّذِينَ أَنفَقُوا مِن بَعْدُ وَقَاتَلُوا ۚ وَكُلًّا وَعَدَ اللَّهُ الْحُسْنَىٰ ۚ وَاللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057010.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057010.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057010.mp3	And what cause have ye why ye should not spend in the cause of Allah?- For to Allah belongs the heritage of the heavens and the earth. Not equal among you are those who spent (freely) and fought, before the Victory, (with those who did so later). Those are higher in rank than those who spent (freely) and fought afterwards. But to all has Allah promised a goodly (reward). And Allah is well acquainted with all that ye do.
11	Al-Hadid—الحديد	57	The Iron	مَّن ذَا الَّذِي يُقْرِضُ اللَّهَ قَرْضًا حَسَنًا فَيُضَاعِفَهُ لَهُ وَلَهُ أَجْرٌ كَرِيمٌ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057011.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057011.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057011.mp3	Who is he that will Loan to Allah a beautiful loan? for (Allah) will increase it manifold to his credit, and he will have (besides) a liberal Reward.
12	Al-Hadid—الحديد	57	The Iron	يَوْمَ تَرَى الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ يَسْعَىٰ نُورُهُم بَيْنَ أَيْدِيهِمْ وَبِأَيْمَانِهِم بُشْرَاكُمُ الْيَوْمَ جَنَّاتٌ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا ۚ ذَٰلِكَ هُوَ الْفَوْزُ الْعَظِيمُ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057012.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057012.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057012.mp3	"One Day shalt thou see the believing men and the believing women- how their Light runs forward before them and by their right hands: (their greeting will be): ""Good News for you this Day! Gardens beneath which flow rivers! to dwell therein for aye! This is indeed the highest Achievement!"""
13	Al-Hadid—الحديد	57	The Iron	يَوْمَ يَقُولُ الْمُنَافِقُونَ وَالْمُنَافِقَاتُ لِلَّذِينَ آمَنُوا انظُرُونَا نَقْتَبِسْ مِن نُّورِكُمْ قِيلَ ارْجِعُوا وَرَاءَكُمْ فَالْتَمِسُوا نُورًا فَضُرِبَ بَيْنَهُم بِسُورٍ لَّهُ بَابٌ بَاطِنُهُ فِيهِ الرَّحْمَةُ وَظَاهِرُهُ مِن قِبَلِهِ الْعَذَابُ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057013.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057013.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057013.mp3	"One Day will the Hypocrites- men and women - say to the Believers: ""Wait for us! Let us borrow (a Light) from your Light!"" It will be said: ""Turn ye back to your rear! then seek a Light (where ye can)!"" So a wall will be put up betwixt them, with a gate therein. Within it will be Mercy throughout, and without it, all alongside, will be (Wrath and) Punishment!"
14	Al-Hadid—الحديد	57	The Iron	يُنَادُونَهُمْ أَلَمْ نَكُن مَّعَكُمْ ۖ قَالُوا بَلَىٰ وَلَٰكِنَّكُمْ فَتَنتُمْ أَنفُسَكُمْ وَتَرَبَّصْتُمْ وَارْتَبْتُمْ وَغَرَّتْكُمُ الْأَمَانِيُّ حَتَّىٰ جَاءَ أَمْرُ اللَّهِ وَغَرَّكُم بِاللَّهِ الْغَرُورُ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057014.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057014.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057014.mp3	"(Those without) will call out, ""Were we not with you?"" (The others) will reply, ""True! but ye led yourselves into temptation; ye looked forward (to our ruin); ye doubted (Allah's Promise); and (your false) desires deceived you; until there issued the Command of Allah. And the Deceiver deceived you in respect of Allah."
15	Al-Hadid—الحديد	57	The Iron	فَالْيَوْمَ لَا يُؤْخَذُ مِنكُمْ فِدْيَةٌ وَلَا مِنَ الَّذِينَ كَفَرُوا ۚ مَأْوَاكُمُ النَّارُ ۖ هِيَ مَوْلَاكُمْ ۖ وَبِئْسَ الْمَصِيرُ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057015.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057015.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057015.mp3	"""This Day shall no ransom be accepted of you, nor of those who rejected Allah."" Your abode is the Fire: that is the proper place to claim you: and an evil refuge it is!"""
16	Al-Hadid—الحديد	57	The Iron	۞ أَلَمْ يَأْنِ لِلَّذِينَ آمَنُوا أَن تَخْشَعَ قُلُوبُهُمْ لِذِكْرِ اللَّهِ وَمَا نَزَلَ مِنَ الْحَقِّ وَلَا يَكُونُوا كَالَّذِينَ أُوتُوا الْكِتَابَ مِن قَبْلُ فَطَالَ عَلَيْهِمُ الْأَمَدُ فَقَسَتْ قُلُوبُهُمْ ۖ وَكَثِيرٌ مِّنْهُمْ فَاسِقُونَ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057016.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057016.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057016.mp3	Has not the Time arrived for the Believers that their hearts in all humility should engage in the remembrance of Allah and of the Truth which has been revealed (to them), and that they should not become like those to whom was given Revelation aforetime, but long ages passed over them and their hearts grew hard? For many among them are rebellious transgressors.
17	Al-Hadid—الحديد	57	The Iron	اعْلَمُوا أَنَّ اللَّهَ يُحْيِي الْأَرْضَ بَعْدَ مَوْتِهَا ۚ قَدْ بَيَّنَّا لَكُمُ الْآيَاتِ لَعَلَّكُمْ تَعْقِلُونَ	IAAlamoo anna Allaha yuhyee alarda baAAda mawtiha qad bayyanna lakumu alayati laAAallakum taAAqiloona	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057017.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057017.mp3	Know ye (all) that Allah giveth life to the earth after its death! already have We shown the Signs plainly to you, that ye may learn wisdom.
18	Al-Hadid—الحديد	57	The Iron	إِنَّ الْمُصَّدِّقِينَ وَالْمُصَّدِّقَاتِ وَأَقْرَضُوا اللَّهَ قَرْضًا حَسَنًا يُضَاعَفُ لَهُمْ وَلَهُمْ أَجْرٌ كَرِيمٌ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057018.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057018.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057018.mp3	For those who give in Charity, men and women, and loan to Allah a Beautiful Loan, it shall be increased manifold (to their credit), and they shall have (besides) a liberal reward.
19	Al-Hadid—الحديد	57	The Iron	وَالَّذِينَ آمَنُوا بِاللَّهِ وَرُسُلِهِ أُولَٰئِكَ هُمُ الصِّدِّيقُونَ ۖ وَالشُّهَدَاءُ عِندَ رَبِّهِمْ لَهُمْ أَجْرُهُمْ وَنُورُهُمْ ۖ وَالَّذِينَ كَفَرُوا وَكَذَّبُوا بِآيَاتِنَا أُولَٰئِكَ أَصْحَابُ الْجَحِيمِ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057019.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057019.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057019.mp3	And those who believe in Allah and His messengers- they are the Sincere (lovers of Truth), and the witnesses (who testify), in the eyes of their Lord: They shall have their Reward and their Light. But those who reject Allah and deny Our Signs,- they are the Companions of Hell-Fire.
20	Al-Hadid—الحديد	57	The Iron	اعْلَمُوا أَنَّمَا الْحَيَاةُ الدُّنْيَا لَعِبٌ وَلَهْوٌ وَزِينَةٌ وَتَفَاخُرٌ بَيْنَكُمْ وَتَكَاثُرٌ فِي الْأَمْوَالِ وَالْأَوْلَادِ ۖ كَمَثَلِ غَيْثٍ أَعْجَبَ الْكُفَّارَ نَبَاتُهُ ثُمَّ يَهِيجُ فَتَرَاهُ مُصْفَرًّا ثُمَّ يَكُونُ حُطَامًا ۖ وَفِي الْآخِرَةِ عَذَابٌ شَدِيدٌ وَمَغْفِرَةٌ مِّنَ اللَّهِ وَرِضْوَانٌ ۚ وَمَا الْحَيَاةُ الدُّنْيَا إِلَّا مَتَاعُ الْغُرُورِ	 then it becomes [scattered] debris. And in the Hereafter is severe punishment and forgiveness from Allah and approval. And what is the worldly life except the enjoyment of delusion.	IAAlamoo annama alhayatu alddunya laAAibun walahwun wazeenatun watafakhurun baynakum watakathurun fee alamwali waalawladi kamathali ghaythin aAAjaba alkuffara nabatuhu thumma yaheeju fatarahu musfarran thumma yakoonu hutaman wafee alakhirati AAathabun shadeedun wamaghfiratun mina Allahi waridwanun wama alhayatu alddunya illa mataAAu alghuroori	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057020.mp3	Know ye (all), that the life of this world is but play and amusement, pomp and mutual boasting and multiplying, (in rivalry) among yourselves, riches and children. Here is a similitude: How rain and the growth which it brings forth, delight (the hearts of) the tillers; soon it withers; thou wilt see it grow yellow; then it becomes dry and crumbles away. But in the Hereafter is a Penalty severe (for the devotees of wrong). And Forgiveness from Allah and (His) Good Pleasure (for the devotees of Allah). And what is the life of this world, but goods and chattels of deception?
21	Al-Hadid—الحديد	57	The Iron	سَابِقُوا إِلَىٰ مَغْفِرَةٍ مِّن رَّبِّكُمْ وَجَنَّةٍ عَرْضُهَا كَعَرْضِ السَّمَاءِ وَالْأَرْضِ أُعِدَّتْ لِلَّذِينَ آمَنُوا بِاللَّهِ وَرُسُلِهِ ۚ ذَٰلِكَ فَضْلُ اللَّهِ يُؤْتِيهِ مَن يَشَاءُ ۚ وَاللَّهُ ذُو الْفَضْلِ الْعَظِيمِ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057021.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057021.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057021.mp3	Be ye foremost (in seeking) Forgiveness from your Lord, and a Garden (of Bliss), the width whereof is as the width of heaven and earth, prepared for those who believe in Allah and His messengers: that is the Grace of Allah, which He bestows on whom he pleases: and Allah is the Lord of Grace abounding.
22	Al-Hadid—الحديد	57	The Iron	مَا أَصَابَ مِن مُّصِيبَةٍ فِي الْأَرْضِ وَلَا فِي أَنفُسِكُمْ إِلَّا فِي كِتَابٍ مِّن قَبْلِ أَن نَّبْرَأَهَا ۚ إِنَّ ذَٰلِكَ عَلَى اللَّهِ يَسِيرٌ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057022.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057022.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057022.mp3	No misfortune can happen on earth or in your souls but is recorded in a decree before We bring it into existence: That is truly easy for Allah:
23	Al-Hadid—الحديد	57	The Iron	لِّكَيْلَا تَأْسَوْا عَلَىٰ مَا فَاتَكُمْ وَلَا تَفْرَحُوا بِمَا آتَاكُمْ ۗ وَاللَّهُ لَا يُحِبُّ كُلَّ مُخْتَالٍ فَخُورٍ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057023.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057023.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057023.mp3	In order that ye may not despair over matters that pass you by, nor exult over favours bestowed upon you. For Allah loveth not any vainglorious boaster,-
24	Al-Hadid—الحديد	57	The Iron	الَّذِينَ يَبْخَلُونَ وَيَأْمُرُونَ النَّاسَ بِالْبُخْلِ ۗ وَمَن يَتَوَلَّ فَإِنَّ اللَّهَ هُوَ الْغَنِيُّ الْحَمِيدُ	http://www.everyayah.org/data/Abdurrahmaan_As-Sudais_64kbps/057024.mp3	http://www.everyayah.org/data/Alafasy_64kbps/057024.mp3	http://www.everyayah.org/data/Maher_AlMuaiqly_64kbps/057024.mp3	Such persons as are covetous and commend covetousness to men. And if any turn back (from Allah's Way), verily Allah is Free of all Needs, Worthy of all Praise.
